pet_id,type,primary breed,secondary breed,mixed breed,size,gender,age,photo1,photo2,organization_id,phone,address1,address2,city,state,postcode,email
44215581,Cat,Domestic Short Hair,,True,Medium,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215581/1/?bust=1553708010,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215581/2/?bust=1553708016,CA2430,760-757-4357,572 Airport Road,,Oceanside,CA,92058,info@sdhumane.org
44215212,Cat,Domestic Long Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215212/1/?bust=1552446460,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215212/2/?bust=1552446477,CA1879,(909) 266-0262,,,Yucaipa,CA,92399,rerentschler@roadrunner.com
44215189,Cat,Domestic Short Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215189/1/?bust=1552445894,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215189/2/?bust=1552445917,CA1879,(909) 266-0262,,,Yucaipa,CA,92399,rerentschler@roadrunner.com
44215170,Cat,Domestic Short Hair,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215170/5/?bust=1553207329,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215170/1/?bust=1552445493,CA1879,(909) 266-0262,,,Yucaipa,CA,92399,rerentschler@roadrunner.com
44215154,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215154/1/?bust=1552445056,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215154/2/?bust=1552445072,CA1879,(909) 266-0262,,,Yucaipa,CA,92399,rerentschler@roadrunner.com
44215028,Cat,Tabby,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215028/2/?bust=1552440507,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215028/1/?bust=1552440498,CA1263, ,PO Box 8123,,Huntington Beach,CA,92646,info@catcause.com
44215015,Cat,Tabby,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215015/3/?bust=1552440336,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44215015/1/?bust=1552440319,CA619,714-487-1518,,,Huntington Beach,CA,92646,info@secondchancepetadoptions.org
44214977,Cat,Domestic Short Hair,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214977/1/?bust=1552439705,,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44214732,Cat,Domestic Long Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214732/1/?bust=1552434327,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214732/2/?bust=1552434329,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44214481,Cat,Calico,,True,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214481/1/?bust=1552429809,,CA228,909-525-7983,10940 Foothill Blvd,,Rancho Cucamonga,CA,91730,catladyjean@yahoo.com
44214466,Cat,Domestic Long Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214466/1/?bust=1552429538,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214466/2/?bust=1552429541,CA228,909-525-7983,10940 Foothill Blvd,,Rancho Cucamonga,CA,91730,catladyjean@yahoo.com
44214455,Cat,Calico,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214455/1/?bust=1552429363,,CA228,909-525-7983,10940 Foothill Blvd,,Rancho Cucamonga,CA,91730,catladyjean@yahoo.com
44214340,Cat,Domestic Short Hair,,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214340/2/?bust=1552427593,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44214340/1/?bust=1552426936,CA2644,(619) 384-7245,,,San Diego,CA,92129,meanpea@hotmail.com
44213881,Cat,Tabby,Bengal,True,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44213881/1/?bust=1552418727,,CA1394,(949) 388-0034,P.O. Box 117,,San Juan Capistrano,CA,92675,info@arkofsanjuan.org
44211836,Cat,Snowshoe,Siamese,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211836/1/?bust=1552408577,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211836/2/?bust=1552408593,CA1361,714-997-0868,960 N. Tustin Ave  #200,,Orange,CA,92867,meoowzresq@aol.com
44211518,Cat,Domestic Medium Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211518/6/?bust=1552403424,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211518/1/?bust=1552403313,CA1879,(909) 266-0262,,,Yucaipa,CA,92399,rerentschler@roadrunner.com
44210643,Cat,Domestic Medium Hair,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210643/1/?bust=1552390345,,CA1527,951 358 7387  ,6851 Van Buren Blvd.,,Riverside,CA,92504,shelterinfo@co.riverside.ca.us
44210354,Cat,Domestic Short Hair,,False,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210354/1/?bust=1552558779,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210354/2/?bust=1552558780,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44210352,Cat,Turkish Van,,False,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210352/1/?bust=1552833386,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210352/2/?bust=1552833389,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44210353,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210353/1/?bust=1552650669,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210353/2/?bust=1552650670,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44210131,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210131/1/?bust=1553630357,,CA30,(949) 724-7740,6443 Oak Canyon,,Irvine,CA,92618,animalcare@cityofirvine.org
44209569,Cat,Domestic Short Hair,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209569/1/?bust=1552390214,,CA768,(888) 452-7381,957 North Gaffey St,,San Pedro,CA,90731,
44209571,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209571/1/?bust=1552390214,,CA768,(888) 452-7381,957 North Gaffey St,,San Pedro,CA,90731,
44209321,Cat,Tabby,Domestic Short Hair,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209321/1/?bust=1552372348,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209321/2/?bust=1552372379,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209320,Cat,Abyssinian,Tabby,True,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209320/2/?bust=1553135222,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209320/1/?bust=1552372139,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209318,Cat,Tabby,Domestic Short Hair,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209318/2/?bust=1553132454,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209318/1/?bust=1552371861,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209315,Cat,Maine Coon,Domestic Long Hair,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209315/2/?bust=1552417966,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209315/1/?bust=1552371176,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209313,Cat,Bombay,Domestic Short Hair,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209313/2/?bust=1553132571,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209313/1/?bust=1552370435,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209311,Cat,Maine Coon,Domestic Long Hair,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209311/2/?bust=1553132652,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209311/1/?bust=1552370144,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209293,Cat,Bombay,Domestic Short Hair,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209293/4/?bust=1553133330,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209293/1/?bust=1552368342,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209288,Cat,Domestic Short Hair,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209288/2/?bust=1553132949,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209288/1/?bust=1552368140,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209284,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209284/1/?bust=1552367845,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209284/2/?bust=1553133386,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209280,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209280/1/?bust=1552367566,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209280/2/?bust=1553133194,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209208,Cat,Bombay,Domestic Short Hair,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209208/1/?bust=1552364535,,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209195,Cat,Bombay,Domestic Short Hair,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209195/1/?bust=1552364398,,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org
44209147,Cat,Calico,,False,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209147/2/?bust=1552363845,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209147/1/?bust=1552363845,CA1080,760-727-5369,1740 University Dr,,Vista,CA,92083,kpaymard@cox.net
44209139,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209139/2/?bust=1552363948,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209139/1/?bust=1552363947,CA1080,760-727-5369,1740 University Dr,,Vista,CA,92083,kpaymard@cox.net
44207786,Cat,Domestic Short Hair,,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207786/1/?bust=1553083038,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207786/2/?bust=1553083042,CA190,760-888-BARK,3450 East Valley Parkway,,Escondido,CA,92025,info@sdhumane.org
44207565,Cat,Domestic Short Hair,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207565/1/?bust=1553762946,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207565/2/?bust=1553762957,CA1167,(951) 654-8002 x 0 ,690 Humane Way,,San Jacinto,CA,92582,RamonaHumaneSociety@Yahoo.com
44206379,Cat,Domestic Short Hair,Tuxedo,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44206379/1/?bust=1552366890,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44206379/2/?bust=1552366895,CA1756,760-593-7768,P.O. Box 388,,San Luis Rey,CA,92068,info@spotsavespets.org
44205832,Cat,Tortoiseshell,,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205832/1/?bust=1552346919,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205832/2/?bust=1552346921,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205780,Cat,Tabby,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205780/1/?bust=1552345928,,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205767,Cat,Tabby,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205767/2/?bust=1552345721,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205767/1/?bust=1552345718,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205761,Cat,Tuxedo,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205761/1/?bust=1552345485,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205761/2/?bust=1552345485,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205751,Cat,Tabby,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205751/2/?bust=1552345168,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205751/1/?bust=1552345166,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205744,Cat,Tuxedo,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205744/1/?bust=1552344935,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205744/2/?bust=1552344934,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44205738,Cat,Tuxedo,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205738/2/?bust=1552344736,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205738/1/?bust=1552344733,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44204370,Cat,Domestic Short Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204370/1/?bust=1552319297,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204370/2/?bust=1552319300,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com
44203838,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203838/1/?bust=1552318759,,CA1527,951 358 7387  ,6851 Van Buren Blvd.,,Riverside,CA,92504,shelterinfo@co.riverside.ca.us
44203689,Cat,Siamese,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203689/1/?bust=1553706297,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203689/2/?bust=1553748076,CA920,818-830-3380,,,Riverside,CA,92507,karensoca@siameserescue.org
44203690,Cat,Siamese,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203690/1/?bust=1553706298,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203690/2/?bust=1553706303,CA920,818-830-3380,,,Riverside,CA,92507,karensoca@siameserescue.org
44203691,Cat,Siamese,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203691/1/?bust=1553706279,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203691/2/?bust=1553706305,CA920,818-830-3380,,,Riverside,CA,92507,karensoca@siameserescue.org
44203474,Cat,Domestic Short Hair,,False,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203474/1/?bust=1552317005,,CA30,(949) 724-7740,6443 Oak Canyon,,Irvine,CA,92618,animalcare@cityofirvine.org
44202275,Cat,Domestic Short Hair,Tabby,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202275/1/?bust=1553183045,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202275/2/?bust=1553183054,CA1458,,,,San Diego,CA,92171,animalrescuers@sbcglobal.net
44202176,Cat,Domestic Short Hair,,False,Medium,Female,Baby,,,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44202178,Cat,Domestic Short Hair,,False,Medium,Female,Baby,,,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44202180,Cat,Domestic Short Hair,,False,Medium,Female,Baby,,,CA544,(760) 550-2287,,,San Diego,CA,92111,help2014@catadoptionservice.org
44201959,Cat,Domestic Short Hair,,False,Medium,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201959/1/?bust=1552651404,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44201778,Cat,Domestic Short Hair,,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201778/1/?bust=1552293269,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov
44201777,Cat,Domestic Medium Hair,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201777/1/?bust=1553182713,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov
44201682,Cat,Domestic Short Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201682/1/?bust=1553755802,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201682/2/?bust=1553755814,CA505,(562) 673-2845,555-B East Artesia Boulevard,Suite 201,Long Beach,CA,90805,petassistancefoundation@gmail.com
44200874,Cat,Tabby,Domestic Medium Hair,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200874/1/?bust=1552272274,,CA163,,1010 E. Mission Blvd.,,Ontario,CA,91761,christinepalmier68@gmail.com
44199994,Cat,Domestic Medium Hair,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199994/1/?bust=1552253277,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199989,Cat,Domestic Long Hair,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199989/1/?bust=1552253189,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199985,Cat,Domestic Short Hair,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199985/1/?bust=1552253076,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199980,Cat,Domestic Short Hair,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199980/1/?bust=1552252955,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199974,Cat,Domestic Medium Hair,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199974/1/?bust=1552252807,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199961,Cat,Tortoiseshell,Domestic Short Hair,True,Large,Female,Adult,,,CA545,(760) 725-8120,Area 25 Building 25132,,Camp Pendleton,CA,92055,acorodac02@gmail.com
44199806,Cat,Domestic Short Hair,Tabby,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199806/1/?bust=1552247536,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199806/2/?bust=1552247561,CA1579,(714) 815-4300,"17870 Newhope St, Suite 104-138",MAIL ONLY,Fountain Valley,CA,92708,ocsp.adoptions@gmail.com
44199713,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199713/1/?bust=1552245606,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199713/2/?bust=1552245612,CA2315,(951) 395-0298,P.O. Box 891714,,Temecula,CA,92589,info@babybobbysmeowhouserescue.org
44199729,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199729/1/?bust=1552245443,,CA1579,(714) 815-4300,"17870 Newhope St, Suite 104-138",MAIL ONLY,Fountain Valley,CA,92708,ocsp.adoptions@gmail.com
44199621,Cat,Tortoiseshell,Domestic Short Hair,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199621/5/?bust=1552243034,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199621/1/?bust=1552868112,CA2315,(951) 395-0298,P.O. Box 891714,,Temecula,CA,92589,info@babybobbysmeowhouserescue.org
44199603,Cat,Maine Coon,,False,Extra Large,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199603/1/?bust=1552242143,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199603/2/?bust=1552242151,CA2315,(951) 395-0298,P.O. Box 891714,,Temecula,CA,92589,info@babybobbysmeowhouserescue.org
44199347,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199347/1/?bust=1552247397,,CA398,858-756-4117,P.O. Box 64,,Rancho Santa Fe,CA,92067,adoptions@animalcenter.org
44198842,Cat,Domestic Medium Hair,,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198842/1/?bust=1552459430,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198842/2/?bust=1552459431,CA41,(562) 430-4993  ,1700 Adolfo Lopez Drive,,Seal Beach,CA,90740,contact@sbacc.org
44198209,Cat,Domestic Medium Hair,Domestic Short Hair,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198209/1/?bust=1552366653,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198209/2/?bust=1552366658,CA1441,(760) 416-5718,4575 E. Mesquite Avenue,,Palm Springs,CA,92263,info@psanimalshelter.org
44198208,Cat,Domestic Short Hair,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198208/1/?bust=1552243179,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198208/2/?bust=1552243180,CA1441,(760) 416-5718,4575 E. Mesquite Avenue,,Palm Springs,CA,92263,info@psanimalshelter.org
44198161,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198161/1/?bust=1552317591,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44198160,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198160/1/?bust=1552651408,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44197885,Cat,Domestic Short Hair,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44197885/1/?bust=1553224667,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov
44197738,Cat,Domestic Short Hair,,False,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44197738/1/?bust=1552296024,,CA231,909-384-1304   ,333 Chandler Place,,San Bernardino,CA,92408,VanNess_Je@sbcity.org
44197696,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44197696/1/?bust=1552316304,,CA979,619-767-2675,5821 Sweetwater Road,,Bonita,CA,91902,
44197688,Cat,Domestic Short Hair,,False,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44197688/1/?bust=1553755801,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44197688/2/?bust=1553755816,CA505,(562) 673-2845,555-B East Artesia Boulevard,Suite 201,Long Beach,CA,90805,petassistancefoundation@gmail.com
44194495,Cat,Domestic Medium Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44194495/1/?bust=1553634129,,CA257,(714) 935-6848,1630 Victory Road,,Tustin,CA,92782,OCCRocpetinfo@occr.ocgov.com
44194494,Cat,Domestic Medium Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44194494/1/?bust=1553634135,,CA257,(714) 935-6848,1630 Victory Road,,Tustin,CA,92782,OCCRocpetinfo@occr.ocgov.com
44194053,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44194053/1/?bust=1552184171,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44193765,Cat,Domestic Short Hair,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44193765/1/?bust=1552184131,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov
44193409,Cat,Tabby,Domestic Short Hair,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44193409/1/?bust=1553420600,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44193409/2/?bust=1553420615,CA1886,909-203-3695,2587 C Chino Hills Parkway,,Chino Hills,CA,91709,priceless.pets@yahoo.com
44193412,Cat,Turkish Van,Domestic Long Hair,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44193412/1/?bust=1553250332,,CA1886,909-203-3695,2587 C Chino Hills Parkway,,Chino Hills,CA,91709,priceless.pets@yahoo.com
44192522,Cat,Domestic Long Hair,,True,Medium,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192522/1/?bust=1553423193,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192522/2/?bust=1553423211,CA2430,760-757-4357,572 Airport Road,,Oceanside,CA,92058,info@sdhumane.org
44192246,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192246/1/?bust=1552170939,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192246/2/?bust=1552170942,CA816,619-691-5123,130 Beyer Way,,Chula Vista,CA,91911,animalcare@chulavistaca.gov
44192190,Cat,Domestic Short Hair,,False,Large,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192190/2/?bust=1552169509,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44192190/1/?bust=1552169505,CA816,619-691-5123,130 Beyer Way,,Chula Vista,CA,91911,animalcare@chulavistaca.gov
