pet_id,type,primary breed,secondary breed,mixed breed,size,gender,age,photo1,photo2,organization_id,phone,address1,address2,city,state,postcode,email
44213087,Dog,Border Collie,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44213087/4/?bust=1552415743,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44213087/1/?bust=1552415736,CA2298,8585295678,3639 Midway Drive #B358,,San Diego,CA,92110,roversretreat.org@gmail.com
44212730,Dog,Papillon,Mixed Breed,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44212730/1/?bust=1553047441,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov
44212605,Dog,German Shepherd Dog,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44212605/1/?bust=1552420568,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44212605/2/?bust=1552420570,CA856,(714) 528-4730  ,PO Box 50726,,Irvine,CA,92619,inquiries@coastalgsr.org
44212232,Dog,German Shepherd Dog,,False,Large,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44212232/1/?bust=1552413082,,CA2042,(760) 834-7000,44635 San Rafael,,Palm Desert,CA,92260,petasks@lovingallanimals.org
44212217,Dog,Mixed Breed,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44212217/1/?bust=1552625830,,CA768,(888) 452-7381,957 North Gaffey St,,San Pedro,CA,90731,
44211300,Dog,American Staffordshire Terrier,Boxer,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211300/3/?bust=1552398200,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44211300/1/?bust=1552398195,CA2489,(714) 381-4344,,,San Juan Capistrano,CA,92675,doggiebonezrescue@gmail.com
44210828,Dog,Shar-Pei,Labrador Retriever,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210828/1/?bust=1552909174,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210828/2/?bust=1552909188,CA2112,(858) 442-6585,,,San Diego,CA,92117,info@nwtlb.org
44210689,Dog,Shih Tzu,Terrier,True,Medium,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210689/1/?bust=1552394367,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44210689/2/?bust=1552394376,CA2535,(213) 282-7297,,,Long Beach,CA,90807,adopt@liveloveanimalrescue.org
44209138,Dog,Australian Cattle Dog / Blue Heeler,Cattle Dog,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209138/2/?bust=1552777077,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209138/1/?bust=1552362296,CA760,email us please,,,Los Alamitos,CA,90720,pupsandpalsrescue@yahoo.com
44209044,Dog,Chihuahua,,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209044/1/?bust=1552361405,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209044/2/?bust=1552361415,CA1202,(858) 602-2061,,,Poway,CA,92064,crittersandrascals@gmail.com
44209011,Dog,Terrier,,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209011/2/?bust=1552362356,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44209011/1/?bust=1552362356,CA760,email us please,,,Los Alamitos,CA,90720,pupsandpalsrescue@yahoo.com
44208930,Dog,Labrador Retriever,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208930/1/?bust=1552363237,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208930/2/?bust=1552363238,CA1530,619-990-7455   ,2307 Fenton Parkway #107-160,,San Diego,CA,92108,labradorsandfriends@yahoo.com
44208572,Dog,Poodle,,True,Medium,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208572/1/?bust=1553076632,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208572/2/?bust=1552364511,CA2384,(715) 574-6320,1448 Pine St,,Ramona,CA,92065,friends@frostedfacesfoundation.org
44208522,Dog,Chihuahua,,True,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208522/1/?bust=1553771808,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44208522/2/?bust=1553771837,CA2366,949-445-5558,,,Mission Viejo,CA,92691,lolrescue@outlook.com
44207885,Dog,Chow Chow,Shepherd,True,Large,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207885/1/?bust=1552366653,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207885/2/?bust=1552366658,CA1441,(760) 416-5718,4575 E. Mesquite Avenue,,Palm Springs,CA,92263,info@psanimalshelter.org
44207560,Dog,Pit Bull Terrier,,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207560/1/?bust=1553494769,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44207560/2/?bust=1553494786,CA1167,(951) 654-8002 x 0 ,690 Humane Way,,San Jacinto,CA,92582,RamonaHumaneSociety@Yahoo.com
44205866,Dog,Chihuahua,Pug,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205866/1/?bust=1552347781,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205866/2/?bust=1552347781,CA1065,   ,,,Corona,CA,92883,resqpuppies@gmail.com
44205488,Dog,Rat Terrier,Chihuahua,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205488/1/?bust=1552339888,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205488/2/?bust=1552339891,CA1048,714-241-9765  ,,,Santa Ana,CA,92780,poochmatch@hotmail.com
44205472,Dog,Border Terrier,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205472/1/?bust=1552339388,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205472/2/?bust=1552339395,CA974,,,,Newport Beach,CA,92660,MuttsInNeed@gmail.com
44205468,Dog,Chihuahua,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205468/5/?bust=1553646817,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205468/1/?bust=1552339317,CA974,,,,Newport Beach,CA,92660,MuttsInNeed@gmail.com
44205462,Dog,Terrier,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205462/5/?bust=1553054709,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205462/1/?bust=1552339179,CA974,,,,Newport Beach,CA,92660,MuttsInNeed@gmail.com
44205059,Dog,Jack Russell Terrier,,True,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205059/1/?bust=1552332018,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205059/2/?bust=1553134121,CA1861,951-642-2042,,,Winchester,CA,92596,s.wilkerson@rocketmail.com
44205040,Dog,Dachshund,Chihuahua,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205040/1/?bust=1552331641,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44205040/2/?bust=1552331646,CA1861,951-642-2042,,,Winchester,CA,92596,s.wilkerson@rocketmail.com
44204464,Dog,Pug,Jack Russell Terrier,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204464/4/?bust=1552321352,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204464/1/?bust=1552321343,CA1048,714-241-9765  ,,,Santa Ana,CA,92780,poochmatch@hotmail.com
44204435,Dog,Mastiff,American Staffordshire Terrier,True,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204435/1/?bust=1552976136,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204435/2/?bust=1552976136,CA1356,619-354-4825 ,486 Raleigh Ave,,San Diego,CA,92117,info@thebarkinglot.net
44204227,Dog,Miniature Poodle,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204227/2/?bust=1552317176,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44204227/3/?bust=1552317180,CA1927,(909) 208-6889,,,Corona,CA,92881,susannespirit@mac.com
44203890,Dog,Australian Shepherd,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203890/1/?bust=1552314800,,CA1975,,,,Ramona,CA,92065,Oldhamranch@gmail.com
44203829,Dog,Australian Shepherd,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203829/1/?bust=1552314631,,CA1975,,,,Ramona,CA,92065,Oldhamranch@gmail.com
44203839,Dog,Pit Bull Terrier,Mixed Breed,True,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203839/1/?bust=1552318765,,CA1527,951 358 7387  ,6851 Van Buren Blvd.,,Riverside,CA,92504,shelterinfo@co.riverside.ca.us
44203816,Dog,Australian Shepherd,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203816/1/?bust=1552314510,,CA1975,,,,Ramona,CA,92065,Oldhamranch@gmail.com
44203759,Dog,Labrador Retriever,Boxer,True,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203759/1/?bust=1552810693,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203759/2/?bust=1552810700,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203757,Dog,Labrador Retriever,,True,Large,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203757/1/?bust=1552321406,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203757/2/?bust=1552321418,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203754,Dog,Cattle Dog,Terrier,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203754/1/?bust=1553346103,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203754/2/?bust=1553346108,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203752,Dog,Cattle Dog,Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203752/1/?bust=1553346105,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203752/2/?bust=1553346109,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203755,Dog,Cattle Dog,Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203755/1/?bust=1553346102,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203755/2/?bust=1553346106,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203753,Dog,Cattle Dog,Terrier,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203753/1/?bust=1553346102,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203753/2/?bust=1553346107,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203758,Dog,Labrador Retriever,Terrier,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203758/1/?bust=1553490110,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203758/2/?bust=1553490120,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203751,Dog,Cattle Dog,Terrier,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203751/1/?bust=1553774085,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203751/2/?bust=1553774147,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203756,Dog,Shepherd,,True,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203756/1/?bust=1553774120,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203756/2/?bust=1553774173,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203749,Dog,Cattle Dog,Terrier,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203749/1/?bust=1553774128,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203749/2/?bust=1553774178,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203750,Dog,Labrador Retriever,Pointer,True,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203750/1/?bust=1553774109,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203750/2/?bust=1553774163,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44203504,Dog,American Staffordshire Terrier,Mixed Breed,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44203504/1/?bust=1552737367,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44202528,Dog,Chihuahua,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202528/1/?bust=1553718513,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202528/2/?bust=1553718528,CA803,(619) 299 -7012,5500 Gaines Street,,San Diego,CA,92110,info@sdhumane.org
44202516,Dog,American Staffordshire Terrier,,True,Medium,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202516/1/?bust=1553612159,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202516/2/?bust=1553612171,CA803,(619) 299 -7012,5500 Gaines Street,,San Diego,CA,92110,info@sdhumane.org
44202400,Dog,American Bulldog,Mixed Breed,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202400/1/?bust=1552289833,,CA1527,951 358 7387  ,6851 Van Buren Blvd.,,Riverside,CA,92504,shelterinfo@co.riverside.ca.us
44202204,Dog,Pit Bull Terrier,,False,Large,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202204/1/?bust=1553081607,,CA257,(714) 935-6848,1630 Victory Road,,Tustin,CA,92782,OCCRocpetinfo@occr.ocgov.com
44202032,Dog,Akita,,False,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202032/1/?bust=1552317029,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202032/2/?bust=1552317030,CA983,818-9AKITAS,28930 Ellis Ave,,Romoland,CA,92585,apassionforpaws@gmail.com
44202030,Dog,Akita,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202030/1/?bust=1552293753,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202030/2/?bust=1552293757,CA983,818-9AKITAS,28930 Ellis Ave,,Romoland,CA,92585,apassionforpaws@gmail.com
44202033,Dog,Akita,,False,Large,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202033/1/?bust=1552293753,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202033/2/?bust=1552293756,CA983,818-9AKITAS,28930 Ellis Ave,,Romoland,CA,92585,apassionforpaws@gmail.com
44202034,Dog,Akita,,False,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202034/1/?bust=1552766155,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44202034/2/?bust=1552766157,CA983,818-9AKITAS,28930 Ellis Ave,,Romoland,CA,92585,apassionforpaws@gmail.com
44201958,Dog,Cane Corso,Mixed Breed,True,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201958/1/?bust=1552737368,,CA738,909-466-PETS (7387),11780 Arrow Route,,Rancho Cucamonga,CA,91730,rcpets@cityofrc.com
44201740,Dog,Pit Bull Terrier,,True,Large,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201740/1/?bust=1553712817,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201740/2/?bust=1553712851,CA1167,(951) 654-8002 x 0 ,690 Humane Way,,San Jacinto,CA,92582,RamonaHumaneSociety@Yahoo.com
44201738,Dog,Rottweiler,,True,Large,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201738/1/?bust=1553604933,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201738/2/?bust=1553604948,CA1167,(951) 654-8002 x 0 ,690 Humane Way,,San Jacinto,CA,92582,RamonaHumaneSociety@Yahoo.com
44201620,Dog,Chihuahua,,True,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201620/1/?bust=1552294265,,CA310,(909) 623-9777,500 Humane Way,,Pomona,CA,91766,adopter@ivhsspca.org
44201623,Dog,Pit Bull Terrier,,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201623/1/?bust=1552294266,,CA310,(909) 623-9777,500 Humane Way,,Pomona,CA,91766,adopter@ivhsspca.org
44201425,Dog,Poodle,Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201425/1/?bust=1553778410,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201425/2/?bust=1553778424,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201423,Dog,Poodle,Terrier,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201423/1/?bust=1553778367,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201423/2/?bust=1553778462,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201422,Dog,Poodle,Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201422/1/?bust=1553778392,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201422/2/?bust=1553778470,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201421,Dog,Chihuahua,,False,Small,Female,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201421/1/?bust=1553778376,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201421/2/?bust=1553778442,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201424,Dog,Bichon Frise,Poodle,True,Small,Male,Senior,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201424/1/?bust=1553778415,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201424/2/?bust=1553778432,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201420,Dog,Terrier,Poodle,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201420/1/?bust=1553778412,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201420/2/?bust=1553778453,CA1962,(949) 427-0925,,,Lake Forest,CA,92630,info@thelittlereddog.com
44201087,Dog,Labrador Retriever,Pit Bull Terrier,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201087/1/?bust=1552280278,,CA2522,(760) 844-0071,,,Winchester,CA,92596,info@allpawsk9rescue.org
44201083,Dog,Labrador Retriever,Pit Bull Terrier,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201083/1/?bust=1552280110,,CA2522,(760) 844-0071,,,Winchester,CA,92596,info@allpawsk9rescue.org
44201082,Dog,Dutch Shepherd,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201082/1/?bust=1552280097,,CA2348,951-892-5827 ,,,Riverside,CA,92503,tammye@2cruerescue.com
44201015,Dog,Schipperke,Chihuahua,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201015/1/?bust=1552276200,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201015/2/?bust=1552276204,CA1760,,PO Box 953,,Corona Del Mar,CA,92625,info@lovebugsrescue.org
44201006,Dog,Labrador Retriever,Pit Bull Terrier,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44201006/1/?bust=1552275841,,CA2522,(760) 844-0071,,,Winchester,CA,92596,info@allpawsk9rescue.org
44200998,Dog,Pointer,Whippet,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200998/1/?bust=1552275684,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200998/2/?bust=1552275685,CA2522,(760) 844-0071,,,Winchester,CA,92596,info@allpawsk9rescue.org
44200884,Dog,Spaniel,,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200884/1/?bust=1552272774,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200884/2/?bust=1552272965,CA2433,,,,San Diego,CA,92116,info@dogsfurdays.org
44200822,Dog,Terrier,Mixed Breed,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200822/2/?bust=1552271114,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200822/1/?bust=1552271068,CA434,,,,San Diego,CA,92101,themuttscouts@gmail.com
44200782,Dog,Shar-Pei,Bullmastiff,True,Large,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200782/1/?bust=1552270403,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200782/2/?bust=1552270450,CA434,,,,San Diego,CA,92101,themuttscouts@gmail.com
44200727,Dog,Great Dane,,False,Extra Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200727/1/?bust=1552269586,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200727/2/?bust=1552269600,CA434,,,,San Diego,CA,92101,themuttscouts@gmail.com
44200516,Dog,Chihuahua,,False,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200516/1/?bust=1552264671,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200516/2/?bust=1552264678,CA1480,619 606 4500 ,P O Box 421313,,San Diego,CA,92142,wizard188wizard@yahoo.com
44200462,Dog,Terrier,,True,Small,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200462/3/?bust=1552264158,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200462/1/?bust=1552263976,CA2593,,,,La Palma,CA,90623,savingsheltersouls@gmail.com
44200305,Dog,Shepherd,,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200305/1/?bust=1552260434,,CA2563,(323) 363-4129,,,Bonita,CA,91908,paws4thoughtrescue@gmail.com
44200289,Dog,Shepherd,,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200289/1/?bust=1552260208,,CA2563,(323) 363-4129,,,Bonita,CA,91908,paws4thoughtrescue@gmail.com
44200267,Dog,Border Terrier,,True,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200267/3/?bust=1552776088,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200267/1/?bust=1552259857,CA2563,(323) 363-4129,,,Bonita,CA,91908,paws4thoughtrescue@gmail.com
44200042,Dog,Pit Bull Terrier,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200042/1/?bust=1552254425,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44200036,Dog,Chihuahua,,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44200036/1/?bust=1552254344,,CA24,(949) 470-3045 ,28095 Hillcrest,www.cmvas.org,Mission Viejo,CA,92692,ask-shelter@cityofmissionviejo.org
44199929,Dog,German Shepherd Dog,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199929/1/?bust=1552251152,,CA868,(951) 659-1122,PO Box 719,,Idyllwild,CA,92549,info@idyllwildarf.org
44199733,Dog,American Staffordshire Terrier,Boxer,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199733/1/?bust=1552245618,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44199733/2/?bust=1552245621,CA1025,949-929-9342,26602 Otay Circle,,Mission Viejo,CA,92692,lorie.armbruster@gmail.com
44198749,Dog,Chow Chow,,True,Large,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198749/1/?bust=1553252218,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198749/2/?bust=1553252225,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198748,Dog,Chow Chow,,True,Large,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198748/1/?bust=1553252219,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198748/2/?bust=1553252225,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198747,Dog,Chow Chow,,True,Large,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198747/1/?bust=1553252221,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198747/2/?bust=1553252227,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198746,Dog,Chow Chow,,True,Large,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198746/1/?bust=1553252220,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198746/2/?bust=1553252227,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198744,Dog,Shepherd,,True,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198744/1/?bust=1553601119,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198744/2/?bust=1552629219,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198743,Dog,Shepherd,Terrier,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198743/1/?bust=1553702846,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198743/2/?bust=1552983794,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198745,Dog,Chow Chow,,True,Large,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198745/1/?bust=1553774132,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198745/2/?bust=1553774182,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198742,Dog,Chow Chow,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198742/1/?bust=1553774117,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198742/2/?bust=1553774169,CA1874,(858) 273-5386,P.O. Box 178196,,San Diego,CA,92177,doginfo@labsandmore.org
44198206,Dog,Poodle,,True,Small,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198206/1/?bust=1552238318,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/44198206/2/?bust=1552238325,CA2054,,4253 Genesee Ave,,San Diego,CA,92177,karmicrescues@gmail.com
