pet_id,type,primary breed,secondary breed,mixed breed,size,gender,age,photo1,photo2,organization_id,phone,address1,address2,city,state,postcode,email,address,Lat,Lng
42111820,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42111820/1/?bust=1543146939,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42111820/2/?bust=1543146953,CA759,(562) 544-0335,,,Long Beach,CA,90802,fishmjo@yahoo.com,",Long Beach,CA 90802",33.7415317,-118.1941785
42111821,Cat,Domestic Short Hair,Tabby,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42111821/1/?bust=1543146934,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42111821/2/?bust=1543146949,CA759,(562) 544-0335,,,Long Beach,CA,90802,fishmjo@yahoo.com,",Long Beach,CA 90802",33.7415317,-118.1941785
42111550,Cat,Domestic Long Hair,,False,Large,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42111550/1/?bust=1530938868,,CA2475,562)212-4411,,,Long Beach,CA,90805,TheLittleLionFoundation@gmail.com,",Long Beach,CA 90805",33.8640647,-118.1766294
42105699,Cat,Calico,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42105699/1/?bust=1530907120,,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42105575,Cat,Domestic Long Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42105575/1/?bust=1530905560,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42105575/2/?bust=1530905576,CA1361,714-997-0868,960 N. Tustin Ave  #200,,Orange,CA,92867,meoowzresq@aol.com,"960 N. Tustin Ave  #200,Orange,CA 92867",33.8033299,-117.8365139
42101821,Cat,Russian Blue,Domestic Short Hair,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42101821/1/?bust=1546693599,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42101821/2/?bust=1530895037,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42098616,Cat,Domestic Short Hair,,True,Medium,Male,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42098616/4/?bust=1537849793,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42098616/1/?bust=1530850130,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42098604,Cat,Tabby,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42098604/4/?bust=1552960323,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42098604/1/?bust=1530849776,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42098111,Cat,Domestic Short Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42098111/1/?bust=1530838579,,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42097510,Cat,Tabby,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42097510/2/?bust=1537930199,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42097510/1/?bust=1530828083,CA619,714-487-1518,,,Huntington Beach,CA,92646,info@secondchancepetadoptions.org,",Huntington Beach,CA 92646",33.6587745,-117.9659037
42097506,Cat,Tabby,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42097506/1/?bust=1530827965,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42097506/2/?bust=1537930313,CA1263, ,PO Box 8123,,Huntington Beach,CA,92646,info@catcause.com,"PO Box 8123,Huntington Beach,CA 92646",33.6587745,-117.9659037
42096578,Cat,Tabby,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42096578/2/?bust=1551139511,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42096578/1/?bust=1530813289,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42095986,Cat,Domestic Short Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42095986/1/?bust=1553714385,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42095986/2/?bust=1553714452,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42091501,Cat,Siamese,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42091501/2/?bust=1535081647,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42091501/1/?bust=1530740285,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42083677,Cat,Tabby,Domestic Short Hair,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42083677/1/?bust=1547206364,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42083677/2/?bust=1547206374,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42081478,Cat,Tabby,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42081478/1/?bust=1539870546,,CA1414,(562) 254-0558,,,Lakewood,CA,90712,adoption@stcweb.com,",Lakewood,CA 90712",33.8493162,-118.153228
42080169,Cat,Domestic Medium Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42080169/1/?bust=1553714394,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42080169/2/?bust=1553714452,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42073570,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42073570/3/?bust=1530602296,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42073570/1/?bust=1530602290,CA2588,(951) 222-2104,,,Riverside,CA,92506,info@fosterarmy.org,",Riverside,CA 92506",33.9415653,-117.3733989
42065925,Cat,Domestic Short Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065925/1/?bust=1553714382,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065925/2/?bust=1553714432,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42065930,Cat,Domestic Short Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065930/1/?bust=1553714427,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065930/2/?bust=1553714436,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42065929,Cat,Domestic Medium Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065929/1/?bust=1553714390,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065929/2/?bust=1553714450,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42065924,Cat,Domestic Medium Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065924/1/?bust=1553714422,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42065924/2/?bust=1553714454,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
42064513,Cat,Tabby,,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42064513/3/?bust=1545109863,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42064513/1/?bust=1530487299,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42064483,Cat,Siamese,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42064483/1/?bust=1553769819,,CA2444,(909) 838-5546,,,Calimesa,CA,92320,Guardianangelpet@gmail.com,",Calimesa,CA 92320",33.9900379,-117.0617553
42064482,Cat,Domestic Long Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42064482/1/?bust=1553769884,,CA2444,(909) 838-5546,,,Calimesa,CA,92320,Guardianangelpet@gmail.com,",Calimesa,CA 92320",33.9900379,-117.0617553
42063424,Cat,Tortoiseshell,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42063424/1/?bust=1541958292,,CA139,951-845-1513,P O Box 744,,Mentone,CA,92359,adoptions@barconline.com,"P O Box 744,Mentone,CA 92359",34.0697714,-117.1323141
42062809,Cat,Tortoiseshell,Domestic Short Hair,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42062809/1/?bust=1530482374,,CA1403,619-522-7371,PO Box 180956,,Coronado,CA,92118,Karen.Dwinell@pawsofcoronado.org,"PO Box 180956,Coronado,CA 92118",32.6920499,-117.1911749
42059609,Cat,Russian Blue,,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42059609/1/?bust=1553755236,,CA857,(951) 246-7960 ,30141 Antelope Rd. #D649,"Menifee, CA 92584",Sun City,CA,92586,info@mvhumanesociety.com,"30141 Antelope Rd. #D649,Sun City,CA 92586",33.6831035,-117.1700328
42058046,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42058046/1/?bust=1547206368,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42058046/2/?bust=1547206378,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42051045,Cat,Tortoiseshell,Domestic Short Hair,True,Small,Female,Adult,,,CA956,949-759-3646,P.O. Box 8662,,Newport Beach,CA,92658,contact@animalnetwork.org,"P.O. Box 8662,Newport Beach,CA 92658",33.63915679999999,-117.8647939
42042786,Cat,Domestic Short Hair,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42042786/2/?bust=1530280372,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42042786/1/?bust=1530280354,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42042758,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42042758/1/?bust=1530279833,,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
42019630,Cat,Tortoiseshell,Domestic Short Hair,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42019630/1/?bust=1547206368,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42019630/2/?bust=1547206377,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42010527,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42010527/1/?bust=1552559279,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42010527/2/?bust=1552559281,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42010529,Cat,Tabby,Domestic Short Hair,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42010529/1/?bust=1552559281,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42010529/2/?bust=1552559280,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
42006818,Cat,Domestic Short Hair,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006818/1/?bust=1529974883,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006818/2/?bust=1529974893,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006780,Cat,Tabby,,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006780/1/?bust=1529974224,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006780/2/?bust=1529974229,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006393,Cat,Calico,,True,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006393/1/?bust=1529965745,,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006381,Cat,Calico,,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006381/1/?bust=1529965578,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006381/2/?bust=1529965585,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006329,Cat,Tabby,,False,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006329/1/?bust=1529964604,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006329/2/?bust=1529964612,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006319,Cat,Tabby,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006319/1/?bust=1529964271,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006319/2/?bust=1529964280,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006276,Cat,Tortoiseshell,,True,Small,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006276/1/?bust=1529963298,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006276/2/?bust=1529963305,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42006249,Cat,Domestic Short Hair,,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006249/1/?bust=1529962757,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42006249/2/?bust=1529962768,CA228,562.237.3049,15618 Whittwood Lane,,Whittier,CA,90603,catsinneedpetsmartwhittier@gmail.com,"15618 Whittwood Lane,Whittier,CA 90603",33.9424043,-117.9956437
42003558,Cat,Tortoiseshell,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42003558/1/?bust=1529942848,,CA163,,1010 E. Mission Blvd.,,Ontario,CA,91761,christinepalmier68@gmail.com,"1010 E. Mission Blvd.,Ontario,CA 91761",34.0545746,-117.6346145
42002409,Cat,Domestic Short Hair,Norwegian Forest Cat,True,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42002409/1/?bust=1544913526,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/42002409/2/?bust=1544913528,CA2115,7603356767,,,Palm Desert,CA,92260,david@forevermeow.org,",Palm Desert,CA 92260",33.6917281,-116.4075854
41995561,Cat,Tabby,Domestic Short Hair,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41995561/5/?bust=1536966581,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41995561/1/?bust=1529855916,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
41990381,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41990381/1/?bust=1529802262,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41990381/2/?bust=1529802270,CA1579,(714) 815-4300,"17870 Newhope St, Suite 104-138",MAIL ONLY,Fountain Valley,CA,92708,ocsp.adoptions@gmail.com,"17870 Newhope St, Suite 104-138,Fountain Valley,CA 92708",33.7043651,-117.9331268
41985201,Cat,Turkish Van,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41985201/1/?bust=1553769877,,CA2444,(909) 838-5546,,,Calimesa,CA,92320,Guardianangelpet@gmail.com,",Calimesa,CA 92320",33.9900379,-117.0617553
41981832,Cat,Tuxedo,,False,Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41981832/1/?bust=1529741556,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41981832/2/?bust=1529741559,CA1721,,,,Buena Park,CA,90621,CaringFriendsCatRescueTustin@gmail.com,",Buena Park,CA 90621",33.8794822,-117.9893301
41978783,Cat,Calico,Domestic Short Hair,True,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41978783/1/?bust=1529682857,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41978783/2/?bust=1531247175,CA2260,,2201 N Lakewood Blvd,Suite D279,Long Beach,CA,90809,roni@zazzycats.org,"2201 N Lakewood Blvd,Long Beach,CA 90809",33.7962403,-118.1430408
41972410,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41972410/4/?bust=1548963486,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41972410/1/?bust=1529613516,CA816,619-691-5123,130 Beyer Way,,Chula Vista,CA,91911,animalcare@chulavistaca.gov,"130 Beyer Way,Chula Vista,CA 91911",32.5932981,-117.0641906
41971678,Cat,Tabby,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41971678/1/?bust=1530380707,,CA242,619-469-8771 ,9031 Birch Street,"Spring Valley, CA 91977",Spring Valley,CA,91977,springvalley@natcat.org,"9031 Birch Street,Spring Valley,CA 91977",32.7163155,-117.0048789
41963737,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41963737/1/?bust=1549697093,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41963737/2/?bust=1549697094,CA759,(562) 544-0335,,,Long Beach,CA,90802,fishmjo@yahoo.com,",Long Beach,CA 90802",33.7415317,-118.1941785
41962672,Cat,Domestic Short Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41962672/1/?bust=1551115470,,CA1183,(562) 570-7387  ,7700 E. Spring St.,,Long Beach,CA,90815,animalcare@longbeach.gov,"7700 E. Spring St.,Long Beach,CA 90815",33.8094986,-118.0826868
41960938,Cat,Bengal,Tabby,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41960938/4/?bust=1529526269,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41960938/5/?bust=1529526319,CA420,323-394-0954,,,Mission Viejo,CA,92692,phyllis891@att.net,",Mission Viejo,CA 92692",33.6147846,-117.637617
41958370,Cat,Domestic Short Hair,,False,Medium,Female,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41958370/3/?bust=1541347410,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41958370/4/?bust=1541347410,CA2578,,,,Los Alamitos,CA,90720,houseofbrokencookies@gmail.com,",Los Alamitos,CA 90720",33.7976003,-118.0712981
41957837,Cat,Domestic Short Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41957837/1/?bust=1529775980,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41957837/2/?bust=1546015986,CA821,(949) 650-1232,6904 W Coast Highway,,Newport Beach,CA,92663,newport@natcat.org,"6904 W Coast Highway,Newport Beach,CA 92663",33.6289601,-117.9530682
41937128,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41937128/1/?bust=1553714428,,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41936631,Cat,Domestic Long Hair,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41936631/1/?bust=1553769871,,CA2444,(909) 838-5546,,,Calimesa,CA,92320,Guardianangelpet@gmail.com,",Calimesa,CA 92320",33.9900379,-117.0617553
41928402,Cat,Domestic Short Hair,,False,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41928402/4/?bust=1532799810,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41928402/3/?bust=1531393550,CA1721,,,,Buena Park,CA,90621,CaringFriendsCatRescueTustin@gmail.com,",Buena Park,CA 90621",33.8794822,-117.9893301
41924362,Cat,Domestic Short Hair,,False,Extra Large,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41924362/1/?bust=1529175864,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41924362/2/?bust=1529175866,CA821,949-650-1232,6904 W Coast Highway,,Newport Beach,CA,92663,newport@natcat.org,"6904 W Coast Highway,Newport Beach,CA 92663",33.6289601,-117.9530682
41923253,Cat,Domestic Medium Hair,,True,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41923253/1/?bust=1553714420,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41923253/2/?bust=1553714437,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41921967,Cat,Turkish Van,,False,Medium,Male,Adult,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41921967/1/?bust=1553769856,,CA2444,(909) 838-5546,,,Calimesa,CA,92320,Guardianangelpet@gmail.com,",Calimesa,CA 92320",33.9900379,-117.0617553
41911702,Cat,American Shorthair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911702/1/?bust=1553714421,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911702/2/?bust=1553714448,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41911703,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911703/1/?bust=1553714388,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911703/2/?bust=1553714456,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41911704,Cat,Domestic Short Hair,,False,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911704/1/?bust=1553748434,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41911704/2/?bust=1553748433,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41905330,Cat,Tabby,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41905330/6/?bust=1544159164,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41905330/1/?bust=1529032331,CA1876,,,,Anaheim,CA,92805,apawsitiveapproach2015@gmail.com,",Anaheim,CA 92805",33.8276052,-117.9073244
41905300,Cat,Domestic Short Hair,,False,Medium,Female,Baby,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41905300/1/?bust=1529029827,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41905300/2/?bust=1529029830,CA1699,,,,Lake Elsinore,CA,92532,kribsforkritters@hotmail.com,",Lake Elsinore,CA 92532",33.6680772,-117.3272615
41903837,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903837/1/?bust=1553714392,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903837/2/?bust=1553714461,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41903834,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903834/1/?bust=1553714411,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903834/2/?bust=1553714453,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41903835,Cat,Domestic Short Hair,,False,Small,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903835/1/?bust=1553714416,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41903835/2/?bust=1553714460,CA2515,,,,San Jacinto,CA,92582,info@LTBLrescue.org,",San Jacinto,CA 92582",33.7981884,-117.0205594
41887224,Cat,Domestic Medium Hair,Bombay,True,Medium,Male,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887224/1/?bust=1542925692,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887224/2/?bust=1542925700,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
41887227,Cat,Domestic Short Hair,Tortoiseshell,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887227/1/?bust=1542925693,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887227/2/?bust=1542925697,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
41887221,Cat,Domestic Short Hair,Tabby,True,Medium,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887221/1/?bust=1550210668,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41887221/2/?bust=1550210668,CA1981,949-836-5664 ,PO Box 2432,,Laguna Niguel,CA,92677,dreamanimalrescue@gmail.com,"PO Box 2432,Laguna Niguel,CA 92677",33.5270917,-117.7178284
41882747,Cat,Domestic Short Hair,Tabby,True,Small,Female,Young,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41882747/3/?bust=1543891370,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/41882747/1/?bust=1528839982,CA1879,9095569113,,,Yucaipa,CA,92399,info@hopetohomeforcats.org,",Yucaipa,CA 92399",34.0593543,-117.0087877
